FIRING_HEADER_ROW,Ignition Event Time,Number Of Devices,Duration,Device Delay,Prefire Delay,Effect Name,Caliber,Position Name,Animation Description,Angles,Module Address,Slat Address,Pin Address,Product ID,Manufacturer Product ID,Animation ID,Location Primary,Location Secondary,Price Per Device,Mortar Caliber,Track Identifier
FIRING_DATA_ROW,0,1,18.32,0,3.02,30 Shot Gold Mine To Brocade Crown Cake Z Shape,"3""",Board 11,18.32s 30 Shot Gold Mine To Brocade Crown Z Shape Cake (6 Rows),4,4,3,4,GM585A,,,,,,,
FIRING_DATA_ROW,17.864,1,25.58,0,3.02,36 Shot Glittering Varg Dahlia Cake,"3""",Board 8,25.58s 30 Shot Glittering Variegated Dahlia Cake (6 Rows),3,3,3,8,Skyscraper,,,,,,,
FIRING_DATA_ROW,17.864,1,25.58,0,3.02,36 Shot Glittering Varg Dahlia Cake,"3""",Board 13,25.58s 30 Shot Glittering Variegated Dahlia Cake (6 Rows),4,4,5,8,Skyscraper,,,,,,,
FIRING_DATA_ROW,44.447,1,31,0,0,704 Shot Varg Comet w/ Dragon Eggs Cake Z Shape,"3""",Board 12,31s 704 Shot Variegated Comet w/ Dragon Eggs Cake Z Shape (32 Rows),4,4,4,9,Megablaster,,,,,,,
FIRING_DATA_ROW,76.612,1,20.02,0,3.02,25 Shot Neon Pink Neon Orange Neon Yellow Mine To Neon Pink Neon Orange Neon Yellow Crackling Dahlia Fan,"3""",Board 11,20.02s 25 Shot Pink Orange Yellow Mine To Pink Orange Yellow Crackling Dahlia Fan (5 Rows),4,4,3,7,Neon Skies,,,,,,,
FIRING_DATA_ROW,101.177,1,30,0,3.02,10 Shot Red Strobing Peony Cake,"3""",Board 12,30s 10 Shot Red Strobing Peony Cake (1 Row),4,4,4,0,GM488 Super Red Flash,,,,,,,
FIRING_DATA_ROW,137.185,1,13.5,0,0,20 Shot Blue & Silver Glitter Comet Cake Fan,"3""",Board 13,13.5s 20 Shot Blue & Silver Glittering Comet Cake Fan (4 Rows),4,4,5,10,GM902,,,,,,,
FIRING_DATA_ROW,156.032,1,13.5,0,0,20 Shot Blue & Silver Glitter Comet Cake Fan,"3""",Board 8,13.5s 20 Shot Blue & Silver Glittering Comet Cake Fan (4 Rows),3,3,3,4,GM902,,,,,,,
FIRING_DATA_ROW,188.85,1,20,0,0,20 Shot Orange Crossette Cake,"3""",Board 10,20s 20 Shot Orange Crossette Cake (5 Rows),3,3,5,2,20s Orange Crossette,,,,,,,
FIRING_DATA_ROW,188.85,1,20,0,0,20 Shot Orange Crossette Cake,"3""",Board 12,20s 20 Shot Orange Crossette Cake (5 Rows),4,4,4,6,20s Orange Crossette,,,,,,,
FIRING_DATA_ROW,199.16,1,59,0,3.02,36 Shot Strobing Peony w/ Pistil Cake,"3""",Board 10,59s 36 Shot Strobing Variegated Peony w/ Horsetail Cake (6 Rows),3,3,5,9,Sky Treats,,,,,,,
FIRING_DATA_ROW,263.05,1,27,0,0,156 Shot Red White Blue Strobing Comet To Coconut Shells Cake Z Shape,"3""",Board 9,27s 156 Shot Red White Blue Strobing Comet Z Shape Cake (13 Rows),3,3,4,6,party like its 1776,,,,,,,
FIRING_DATA_ROW,293.777,1,42,0,2.02,25 Shot Ear Shape Chrys Cake,"3""",Board 13,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),4,4,5,2,645 25s Z Brocade Waterfall,,,,,,,
FIRING_DATA_ROW,333.379,1,42,0,2.02,25 Shot Ear Shape Chrys Cake,"3""",Board 8,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),3,3,3,7,645 25s Z Brocade Waterfall,,,,,,,
FIRING_DATA_ROW,411.081,1,23,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Board 9,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),3,3,4,4,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,434.027,1,30,0,3.02,10 Shot Red Strobing Peony Cake,"3""",Board 9,30s 10 Shot Red Strobing Peony Cake (1 Row),3,3,4,10,GM488 Super Red Flash,,,,,,,
FIRING_DATA_ROW,463.539,1,33.8,0,0,,"3""",Board 13,33.8s 12 Shot Purple Dahlia Cake (1 Row),4,4,5,9,688 12 shot Purple Dahlia,,,,,,,
FIRING_DATA_ROW,490.951,1,23,0,2.45,20 Shot Gold Horsetail Cake Fan,"3""",Board 12,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),4,4,4,8,421 20s Waterfall/Horsetail,,,,,,,
FIRING_DATA_ROW,517.912,1,42,0,2.02,25 Shot Ear Shape Chrys Cake,"3""",Board 12,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),4,4,4,2,645 25s Z Brocade Waterfall,,,,,,,
FIRING_DATA_ROW,559.704,1,42,0,2.02,25 Shot Ear Shape Chrys Cake,"3""",Board 9,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),3,3,4,5,645 25s Z Brocade Waterfall,,,,,,,
FIRING_DATA_ROW,601.984,1,33.8,0,0,,"3""",Board 10,33.8s 12 Shot Purple Dahlia Cake (1 Row),3,3,5,7,688 12 shot Purple Dahlia,,,,,,,
FIRING_DATA_ROW,634.907,1,40.5,0,3.02,10 Shot Popcorn Crackle Chrys Cake,"3""",Board 11,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),4,4,3,8,690 12s Double Timerain Crackle,,,,,,,
FIRING_DATA_ROW,763.317,1,44,0,3.02,21 Shot Crackling Palm Cake,"3""",Board 10,44s 21 Shot Crackling Palm Cake (7 Rows),3,3,5,4,10028 Electric Palms,,,,,,,
FIRING_DATA_ROW,806.469,1,22,0,0,49 Shot Red To Green To Blue Crossette Cake,"5""",Board 11,22s 49 Shot Red To Green To Blue Crossette Cake (7 Rows),4,4,3,6,10017 Colorful World of Crossettes,,,,,,,
FIRING_DATA_ROW,806.469,1,22,0,0,49 Shot Red To Green To Blue Crossette Cake,"5""",Board 10,22s 49 Shot Red To Green To Blue Crossette Cake (7 Rows),3,3,5,10,10017 Colorful World of Crossettes,,,,,,,
FIRING_DATA_ROW,827.688,1,38.01,0,3.02,48 Shot Gold Mine To Gold Coconut Shell Cake,"3""",Board 10,38.01s 48 Shot Gold Mine To Gold Coconut Shell Cake (8 Rows),3,3,5,5,rolled gold,,,,,,,
FIRING_DATA_ROW,866.984,1,22,0,0,49 Shot Red To Green To Blue Crossette Cake,"5""",Board 8,22s 49 Shot Red To Green To Blue Crossette Cake (7 Rows),3,3,3,9,10017 Colorful World of Crossettes,,,,,,,
FIRING_DATA_ROW,866.984,1,22,0,0,49 Shot Red To Green To Blue Crossette Cake,"5""",Board 13,22s 49 Shot Red To Green To Blue Crossette Cake (7 Rows),4,4,5,12,10017 Colorful World of Crossettes,,,,,,,
FIRING_DATA_ROW,893.06,1,22,0,0,142 Shot Varg Comet w/ Timerain To Crackling Dahlia Cake Z Shape,"3""",Board 12,22s 142 Shot Z Shape Variegated Comet + Dragon Eggs Cake (7 Rows),4,4,4,5,Pandamonium,,,,,,,
FIRING_DATA_ROW,917.393,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,0,12,Mortar green palm,,,,,,,
FIRING_DATA_ROW,918.285,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,0,13,Mortar green palm,,,,,,,
FIRING_DATA_ROW,920.285,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,0,13,Mortar green palm,,,,,,,
FIRING_DATA_ROW,922.285,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,0,14,Mortar green palm,,,,,,,
FIRING_DATA_ROW,934.787,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,0,14,Mortar green palm,,,,,,,
FIRING_DATA_ROW,939.436,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,0,15,Mortar green palm,,,,,,,
FIRING_DATA_ROW,944.085,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,0,15,Mortar green palm,,,,,,,
FIRING_DATA_ROW,948.734,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,0,Mortar green palm,,,,,,,
FIRING_DATA_ROW,953.383,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,0,Mortar green palm,,,,,,,
FIRING_DATA_ROW,958.033,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,1,Mortar green palm,,,,,,,
FIRING_DATA_ROW,962.682,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,1,Mortar green palm,,,,,,,
FIRING_DATA_ROW,967.331,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,2,Mortar green palm,,,,,,,
FIRING_DATA_ROW,971.98,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,2,Mortar green palm,,,,,,,
FIRING_DATA_ROW,976.629,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,3,Mortar green palm,,,,,,,
FIRING_DATA_ROW,981.278,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,3,Mortar green palm,,,,,,,
FIRING_DATA_ROW,985.927,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,4,Mortar green palm,,,,,,,
FIRING_DATA_ROW,990.576,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,4,Mortar green palm,,,,,,,
FIRING_DATA_ROW,995.226,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,5,Mortar green palm,,,,,,,
FIRING_DATA_ROW,999.875,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,5,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1004.524,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,6,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1009.173,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,6,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1013.822,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,7,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1018.471,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,7,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1023.12,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,8,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1027.769,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,8,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1032.419,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,9,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1037.068,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,9,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1041.717,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,10,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1046.366,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,10,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1051.015,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,11,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1055.664,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,11,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1060.313,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,1,12,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1064.962,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,12,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1069.612,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,1,13,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1074.261,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,1,13,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1078.91,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,1,14,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1083.559,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,1,14,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1088.208,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,1,15,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1092.857,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,1,15,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1097.506,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,0,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1102.155,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,0,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1106.805,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,1,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1111.454,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,1,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1116.103,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,2,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1120.752,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,2,2,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1125.401,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,3,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1130.05,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,3,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1134.699,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,4,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1139.348,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,4,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1143.998,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,5,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1148.647,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,5,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1153.296,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,6,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1157.945,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,2,6,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1162.594,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,7,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1167.243,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,7,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1171.892,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,8,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1176.541,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,8,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1181.191,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,3,3,2,9,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1185.84,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,4,4,2,9,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1190.489,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,10,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1195.138,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,2,10,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1199.787,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,11,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1238.521,1,18.41,0,3.02,20 Shot Crackling Palm Fan Cake,"3""",Board 8,18.41s 20 Shot Crackling Palm Fan Cake (5 Rows),3,3,3,6,thunderbird flyby,,,,,,,
FIRING_DATA_ROW,1261.116,1,27,0,0,156 Shot Red White Blue Strobing Comet To Coconut Shells Cake Z Shape,"3""",Board 9,27s 156 Shot Red White Blue Strobing Comet Z Shape Cake (13 Rows),3,3,4,0,party like its 1776,,,,,,,
FIRING_DATA_ROW,1291.48,1,22,0,0,142 Shot Varg Comet w/ Timerain To Crackling Dahlia Cake Z Shape,"3""",Board 10,22s 142 Shot Z Shape Variegated Comet + Dragon Eggs Cake (7 Rows),3,3,5,3,Pandamonium,,,,,,,
FIRING_DATA_ROW,1315.349,1,22,0,0,230 Shot Varg Comet Cake Z Shape,"3""",Board 10,22s 230 Shot Red Blue Yellow Green Purple Pink Orange Comet w/ Tail Cake Z Shape (17 Rows),3,3,5,1,Color of USA,,,,,,,
FIRING_DATA_ROW,1338.5,1,59,0,3.02,36 Shot Strobing Peony w/ Pistil Cake,"3""",Board 11,59s 36 Shot Strobing Variegated Peony w/ Horsetail Cake (6 Rows),4,4,3,2,Sky Treats,,,,,,,
FIRING_DATA_ROW,1366.374,1,5.38,0,3.02,15 Shot Timerain Crackling Cake,"3""",Board 9,5.38s 15 Shot Crackling Gold Peony Cake (5 Rows),3,3,4,2,GM416B,,,,,,,
FIRING_DATA_ROW,1367.453,1,5.38,0,3.02,15 Shot Timerain Crackling Cake,"3""",Board 12,5.38s 15 Shot Crackling Gold Peony Cake (5 Rows),4,4,4,1,GM416B,,,,,,,
FIRING_DATA_ROW,1399.503,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,2,11,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1400.57,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,12,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1401.636,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack C,Palm w/ Green Pistil,4,4,2,12,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1402.703,1,1.84,0,3.02,Palm w/ Green Pistil,"3""",50 Rack A,Palm w/ Green Pistil,3,3,2,13,Mortar green palm,,,,,,,
FIRING_DATA_ROW,1404.396,1,18.41,0,3.02,20 Shot Crackling Palm Fan Cake,"3""",Board 13,18.41s 20 Shot Crackling Palm Fan Cake (5 Rows),4,4,5,11,thunderbird flyby,,,,,,,
FIRING_DATA_ROW,1423.4,1,2,0,3.02,12 Shot Crackling Gold Peony Cake,"3""",Board 11,2s 12 Shot Crackling Gold Peony Cake (1 Row),4,4,3,9,MS498 12s Finale Box Quick Crackle,,,,,,,
FIRING_DATA_ROW,1424.636,1,2,0,3.02,12 Shot Crackling Gold Peony Cake,"3""",Board 9,2s 12 Shot Crackling Gold Peony Cake (1 Row),3,3,4,1,MS498 12s Finale Box Quick Crackle,,,,,,,
FIRING_DATA_ROW,1460.682,1,25.58,0,3.02,36 Shot Glittering Varg Dahlia Cake,"3""",Board 9,25.58s 30 Shot Glittering Variegated Dahlia Cake (6 Rows),3,3,4,3,Skyscraper,,,,,,,
FIRING_DATA_ROW,1488.862,1,44,0,3.02,21 Shot Crackling Palm Cake,"3""",Board 12,44s 21 Shot Crackling Palm Cake (7 Rows),4,4,4,4,10028 Electric Palms,,,,,,,
FIRING_DATA_ROW,1534.154,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,0,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1536.45,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,0,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1537.602,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,1,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1540.721,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,1,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1541.721,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,2,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1542.721,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,2,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1544.499,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,3,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1547.947,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,3,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1551.395,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,4,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1554.843,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,4,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1556.466,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,3,3,0,5,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1558.292,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,5,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1561.74,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,6,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1564.764,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,6,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1564.997,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,7,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1566.79,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,7,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1568.814,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,10,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1570.123,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,3,3,0,8,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1571.61,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,3,3,0,10,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1573.457,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,8,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1576.79,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,9,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1579.137,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,4,4,0,9,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1580.123,1,1.53,0,3.02,Green Peony,"3""",50 Rack A,Green Peony,3,3,0,11,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1582.65,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,4,4,0,11,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1585.284,1,1.53,0,3.02,Green Peony,"3""",50 Rack C,Green Peony,3,3,0,12,Mortar Green Peony,,,,,,,
FIRING_DATA_ROW,1636.522,1,15,0,0,Varg Flame Projector,"3""",Flame 1,Variegated Flame Projector,,0,3,12,15 sec varg flame,,,,,,,
FIRING_DATA_ROW,1637.794,1,15,0,0,Varg Flame Projector,"3""",Flame 2,Variegated Flame Projector,1,1,0,10,15 sec varg flame,,,,,,,
